,-33.95,-33.85,-33.75,-33.65,-33.55,-33.45,-33.35,-33.25,-33.15,-33.05,-32.95,-32.85,-32.75,-32.65,-32.55,-32.45,-32.35,-32.25,-32.15,-32.05,-31.95,-31.85,-31.75,-31.65,-31.55,-31.45,-31.35,-31.25,-31.15,-31.05,-30.95,-30.85,-30.75,-30.65,-30.55,-30.45,-30.35,-30.25,-30.15,-30.05,-29.95,-29.85,-29.75,-29.65,-29.55,-29.45,-29.35,-29.25,-29.15,-29.05,-28.95,-28.85,-28.75,-28.65,-28.55,-28.45,-28.35,-28.25,-28.15,-28.05,-27.95,-27.85,-27.75,-27.65,-27.55,-27.45,-27.35,-27.25,-27.15,-27.05,-26.95,-26.85,-26.75,-26.65,-26.55,-26.45,-26.35,-26.25,-26.15,-26.05,-25.95,-25.85,-25.75,-25.65,-25.55,-25.45,-25.35,-25.25,-25.15,-25.05,-24.95,-24.85,-24.75,-24.65,-24.55,-24.45,-24.35,-24.25,-24.15,-24.05,-23.95,-23.85,-23.75,-23.65,-23.55,-23.45,-23.35,-23.25,-23.15,-23.05,-22.95,-22.85,-22.75,-22.65,-22.55,-22.45,-22.35,-22.25,-22.15,-22.05,-21.95,-21.85,-21.75,-21.65,-21.55,-21.45,-21.35,-21.25,-21.15,-21.05,-20.95,-20.85,-20.75,-20.65,-20.55,-20.45,-20.35,-20.25,-20.15,-20.05,-19.95,-19.85,-19.75,-19.65,-19.55,-19.45,-19.35,-19.25,-19.15,-19.05,-18.95,-18.85,-18.75,-18.65,-18.55,-18.45,-18.35,-18.25,-18.15,-18.05,-17.95,-17.85,-17.75,-17.65,-17.55,-17.45,-17.35,-17.25,-17.15,-17.05,-16.95,-16.85,-16.75,-16.65,-16.55,-16.45,-16.35,-16.25,-16.15,-16.05,-15.95,-15.85,-15.75,-15.65,-15.55,-15.45,-15.35,-15.25,-15.15,-15.05,-14.95,-14.85,-14.75,-14.65,-14.55,-14.45,-14.35,-14.25,-14.15,-14.05,-13.95,-13.85,-13.75,-13.65,-13.55,-13.45,-13.35,-13.25,-13.15,-13.05,-12.95,-12.85,-12.75,-12.65,-12.55,-12.45,-12.35,-12.25,-12.15,-12.05,-11.95,-11.85,-11.75,-11.65,-11.55,-11.45,-11.35,-11.25,-11.15,-11.05,-10.95,-10.85,-10.75,-10.65,-10.55,-10.45,-10.35,-10.25,-10.15,-10.05,-9.95,-9.85,-9.75,-9.65,-9.55,-9.45,-9.35,-9.25,-9.15,-9.05,-8.95,-8.85,-8.75,-8.65,-8.55,-8.45,-8.35,-8.25,-8.15,-8.05,-7.95,-7.85,-7.75,-7.65,-7.55,-7.45,-7.35,-7.25,-7.15,-7.05,-6.95,-6.85,-6.75,-6.65,-6.55,-6.45,-6.35,-6.25,-6.15,-6.05,-5.95,-5.85,-5.75,-5.65,-5.55,-5.45,-5.35,-5.25,-5.15,-5.05,-4.95,-4.85,-4.75,-4.65,-4.55,-4.45,-4.35,-4.25,-4.15,-4.05,-3.95,-3.85,-3.75,-3.65,-3.55,-3.45,-3.35,-3.25,-3.15,-3.05,-2.95,-2.85,-2.75,-2.65,-2.55,-2.45,-2.35,-2.25,-2.15,-2.05,-1.95,-1.85,-1.75,-1.65,-1.55,-1.45,-1.35,-1.25,-1.15,-1.05,-0.95,-0.85,-0.75,-0.65,-0.55,-0.45,-0.35,-0.25,-0.15,-0.05,0.05,0.15,0.25,0.35,0.45,0.55,0.65,0.75,0.85,0.95,1.05,1.15,1.25,1.35,1.45,1.55,1.65,1.75,1.85,1.95,2.05,2.15,2.25,2.35,2.45,2.55,2.65,2.75,2.85,2.95,3.05,3.15,3.25,3.35,3.45,3.55,3.65,3.75,3.85,3.95,4.05,4.15,4.25,4.35,4.45,4.55,4.65,4.75,4.85,4.95,5.05,5.15,5.25,5.35,5.45,5.55,5.65,5.75,5.85,5.95,6.05,6.15,6.25,6.35,6.45,6.55,6.65,6.75,6.85,6.95,7.05,7.15,7.25,7.35,7.45,7.55,7.65,7.75,7.85,7.95,8.05,8.15,8.25,8.35,8.45,8.55,8.65,8.75,8.85,8.95,9.05,9.15,9.25,9.35,9.45,9.55,9.65,9.75,9.85,9.95,10.05,10.15,10.25,10.35,10.45,10.55,10.65,10.75,10.85,10.95,11.05,11.15,11.25,11.35,11.45,11.55,11.65,11.75,11.85,11.95,12.05,12.15,12.25,12.35,12.45,12.55,12.65,12.75,12.85,12.95,13.05,13.15,13.25,13.35,13.45,13.55,13.65,13.75,13.85,13.95,14.05,14.15,14.25,14.35,14.45,14.55,14.65,14.75,14.85,14.95,15.05,15.15,15.25,15.35,15.45,15.55,15.65,15.75,15.85,15.95,16.05,16.15,16.25,16.35,16.45,16.55,16.65,16.75,16.85,16.95,17.05,17.15,17.25,17.35,17.45,17.55,17.65,17.75,17.85,17.95,18.05,18.15,18.25,18.35,18.45,18.55,18.65,18.75,18.85,18.95,19.05,19.15,19.25,19.35,19.45,19.55,19.65,19.75,19.85,19.95,20.05,20.15,20.25,20.35,20.45,20.55,20.65,20.75,20.85,20.95,21.05,21.15,21.25,21.35,21.45,21.55,21.65,21.75,21.85,21.95,22.05,22.15,22.25,22.35,22.45,22.55,22.65,22.75,22.85,22.95,23.05,23.15,23.25,23.35,23.45,23.55,23.65,23.75,23.85,23.95,24.05,24.15,24.25,24.35,24.45,24.55,24.65,24.75,24.85,24.95,25.05,25.15,25.25,25.35,25.45,25.55,25.65,25.75,25.85,25.95,26.05,26.15,26.25,26.35,26.45,26.55,26.65,26.75,26.85,26.95,27.05,27.15,27.25,27.35,27.45,27.55,27.65,27.75,27.85,27.95,28.05,28.15,28.25,28.35,28.45,28.55,28.65,28.75,28.85,28.95,29.05,29.15,29.25,29.35,29.45,29.55,29.65,29.75,29.85,29.95,30.05,30.15,30.25,30.35,30.45,30.55,30.65,30.75,30.85,30.95,31.05,31.15,31.25,31.35,31.45,31.55,31.65,31.75,31.85,31.95,32.05,32.15,32.25,32.35,32.45,32.55,32.65,32.75,32.85,32.95,33.05,33.15,33.25,33.35,33.45,33.55,33.65,33.75,33.85,33.95,34.05,34.15,34.25,34.35,34.45,34.55,34.65,34.75,34.85,34.95,35.05,35.15,35.25,35.35,35.45,35.55,35.65,35.75,35.85,35.95,36.05,36.15,36.25,36.35,36.45,36.55,36.65,36.75,36.85,36.95,37.05,37.15,37.25,37.35,37.45,37.55,37.65,37.75,37.85,37.95,38.05,38.15,38.25,38.35,38.45,38.55,38.65,38.75,38.85,38.95,39.05,39.15,39.25,39.35,39.45,39.55,39.65,39.75,39.85,39.95,40.05,40.15,40.25,40.35,40.45,40.55,40.65,40.75,40.85,40.95,41.05,41.15,41.25,41.35,41.45,41.55,41.65,41.75,41.85,41.95,42.05,42.15,42.25,42.35,42.45,42.55,42.65,42.75,42.85,42.95,43.05,43.15,43.25,43.35,43.45,43.55,43.65,43.75,43.85,43.95,44.05,44.15,44.25,44.35,44.45,44.55,44.65,44.75,44.85,44.95,45.05,45.15,45.25,45.35,45.45,45.55,45.65,45.75,45.85,45.95,46.05,46.15,46.25,46.35,46.45,46.55,46.65,46.75,46.85,46.95,47.05,47.15,47.25,47.35,47.45,47.55,47.65,47.75,47.85,47.95,48.05,48.15,48.25,48.35,48.45,48.55,48.65,48.75,48.85,48.95,49.05,49.15,49.25,49.35,49.45,49.55,49.65,49.75,49.85,49.95,50.05,50.15,50.25,50.35,50.45,50.55,50.65,50.75,50.85,50.95,51.05,51.15,51.25,51.35,51.45,51.55,51.65,51.75,51.85,51.95,52.05,52.15,52.25,52.35,52.45,52.55,52.65,52.75,52.85,52.95,53.05,53.15,53.25,53.35,53.45,53.55,53.65,53.75,53.85,53.95,54.05,54.15,54.25,54.35,54.45,54.55,54.65,54.75,54.85,54.95,55.05,55.15,55.25,55.35,55.45,55.55,55.65,55.75,55.85,55.95,56.05,56.15,56.25,56.35,56.45,56.55,56.65,56.75,56.85,56.95,57.05,57.15,57.25,57.35,57.45,57.55,57.65,57.75,57.85,57.95,58.05,58.15,58.25,58.35,58.45,58.55,58.65,58.75,58.85,58.95,59.05,59.15,59.25,59.35,59.45,59.55,59.65,59.75,59.85,59.95,60.05,60.15,60.25,60.35,60.45,60.55,60.65,60.75,60.85,60.95,61.05,61.15,61.25,61.35,61.45,61.55,61.65,61.75,61.85,61.95,62.05,62.15,62.25,62.35,62.45,62.55,62.65,62.75,62.85,62.95,63.05,63.15,63.25,63.35,63.45,63.55,63.65,63.75,63.85,63.95,64.05,64.15,64.25,64.35,64.45,64.55,64.65,64.75,64.85,64.95,65.05,65.15,65.25,65.35,65.45,65.55,65.65,65.75,65.85,65.95,66.05,66.15,66.25,66.35,66.45,66.55,66.65,66.75,66.85,66.95,67.05,67.15,67.25,67.35,67.45,67.55,67.65,67.75,67.85,67.95,68.05,68.15,68.25,68.35,68.45,68.55,68.65,68.75,68.85,68.95,69.05,69.15,69.25,69.35,69.45,69.55,69.65,69.75,69.85,69.95,70.05,70.15,70.25,70.35,70.45,70.55,70.65,70.75,70.85,70.95,71.05,71.15,71.25,71.35,71.45,71.55,71.65,71.75,71.85,71.95,72.05,72.15,72.25,72.35,72.45,72.55,72.65,72.75,72.85,72.95,73.05,73.15,73.25,73.35,73.45,73.55,73.65,73.75,73.85,73.95,74.05,74.15,74.25,74.35,74.45,74.55,74.65,74.75,74.85,74.95,75.05,75.15,75.25,75.35,75.45,75.55,75.65,75.75,75.85,75.95,76.05,76.15,76.25,76.35,76.45,76.55,76.65,76.75,76.85,76.95,77.05,77.15,77.25,77.35,77.45,77.55,77.65,77.75,77.85,77.95,78.05,78.15,78.25,78.35,78.45,78.55,78.65,78.75,78.85,78.95,79.05,79.15,79.25,79.35,79.45,79.55,79.65,79.75,79.85,79.95,80.05
-32.05,24.37,24.51,24.37,23.93,24.22,24.22,24.51,24.37,24.07,24.07,24.22,24.22,24.22,24.22,24.07,24.07,24.07,24.07,24.07,24.37,24.37,24.37,24.37,24.22,24.07,24.07,24.22,24.22,24.07,23.78,23.64,23.78,23.78,23.78,23.35,23.35,23.35,22.91,23.2,23.06,23.06,22.76,22.62,22.76,23.2,23.64,23.64,23.49,23.49,23.35,23.2,23.2,23.2,23.35,23.49,23.64,23.64,23.64,23.35,23.64,23.64,23.64,23.49,23.93,23.93,23.93,23.93,23.93,24.07,23.93,23.93,23.93,23.93,24.07,24.07,24.22,24.22,24.22,24.22,24.37,24.37,24.37,24.51,24.22,24.22,24.37,24.51,24.66,24.51,24.66,24.66,24.66,24.51,24.95,24.95,24.95,24.95,24.8,25.68,25.82,25.82,25.39,24.95,24.95,24.8,25.09,24.95,24.95,24.8,24.8,24.95,25.09,25.09,24.66,24.22,24.22,24.22,24.22,24.22,24.37,24.66,24.8,24.51,24.8,24.95,24.8,24.95,24.66,24.8,24.8,24.8,24.95,24.95,24.51,24.51,24.51,24.66,24.8,24.66,24.51,24.51,24.66,24.8,24.95,24.8,24.8,24.66,24.37,24.66,24.66,24.37,24.37,24.37,24.37,24.51,24.51,24.37,24.22,24.51,24.66,24.66,24.51,24.51,24.66,24.66,24.66,24.66,24.66,24.66,24.66,24.51,24.66,24.66,24.66,24.51,24.51,24.51,24.22,24.37,24.37,24.51,24.51,24.51,24.66,24.51,24.51,24.66,24.66,24.51,24.37,24.51,24.37,24.37,24.37,24.37,24.37,24.22,24.22,24.22,24.22,24.22,24.22,24.07,24.07,24.07,24.07,24.07,24.07,24.07,24.07,24.22,24.22,24.37,24.37,24.22,24.22,24.22,24.22,24.22,24.22,24.22,24.22,24.22,24.07,24.22,24.22,24.07,24.22,23.93,23.93,24.07,24.07,24.07,24.07,24.07,23.78,23.78,23.93,23.78,23.64,23.64,23.78,24.07,23.93,23.93,23.93,23.78,23.78,23.64,23.64,23.64,23.78,23.78,23.64,23.64,23.64,23.64,23.64,23.49,23.64,23.64,23.64,23.64,23.64,23.64,23.64,23.64,23.64,23.64,23.64,23.64,23.35,23.35,23.06,22.91,22.76,22.62,22.47,22.47,22.47,22.62,22.62,22.76,22.76,22.76,22.76,22.91,22.91,22.91,22.91,22.91,23.06,23.2,23.2,23.2,23.2,23.2,23.2,23.06,23.06,23.06,23.06,23.2,23.35,23.49,23.35,22.91,22.76,22.91,22.76,22.76,22.62,22.76,22.47,22.62,22.62,22.62,22.91,22.91,22.62,22.62,22.62,22.62,22.47,22.47,22.47,22.47,22.47,22.47,22.33,22.47,22.18,22.04,22.18,22.33,22.47,22.47,22.47,22.91,23.06,23.06,22.91,22.91,22.62,22.47,22.33,22.47,22.33,22.33,22.47,22.62,22.47,22.33,22.62,22.76,22.33,22.18,22.18,22.76,22.91,22.62,22.62,22.76,22.33,22.47,22.62,22.62,22.47,22.47,22.18,22.33,22.18,22.04,21.89,21.6,21.74,21.74,21.74,21.6,21.6,21.74,21.74,21.74,21.74,21.74,21.6,21.45,21.6,21.74,21.74,21.6,21.6,21.6,21.74,21.74,21.74,21.74,21.74,21.6,21.6,21.6,21.6,21.74,21.6,21.74,21.89,21.89,21.74,22.04,22.18,22.18,21.6,21.6,21.74,21.45,21.6,21.45,21.6,21.31,21.16,20.87,20.72,20.72,21.02,21.02,21.02,21.16,21.02,21.02,20.87,20.87,21.02,21.02,21.02,20.72,20.72,20.87,21.02,21.02,20.87,21.16,21.16,21.31,21.02,21.31,21.45,21.16,21.16,21.45,21.6,21.45,21.31,21.31,21.16,21.31,21.16,21.16,21.02,21.16,21.16,21.02,21.16,21.16,21.16,21.16,21.45,21.45,21.45,21.6,21.31,21.45,21.31,21.16,21.45,21.45,21.45,21.45,21.45,21.45,21.6,21.6,21.6,21.45,21.45,21.31,21.16,21.02,21.16,20.87,20.72,20.72,20.87,20.87,20.87,21.02,21.02,21.02,21.02,21.02,21.16,21.16,21.02,21.02,20.87,20.29,19.7,19.7,19.85,19.27,19.41,19.27,18.98,18.83,18.54,18.25,17.96,17.81,18.25,18.1,17.81,17.23,16.94,17.52,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,23.2,23.2,23.93,24.37,24.37,24.66,24.66,24.51,24.51,24.66,24.51,24.66,24.95,25.09,25.24,25.24,25.39,25.09,25.09,24.95,25.09,24.8,24.51,24.8,24.8,24.95,25.09,25.24,25.09,25.39,25.24,25.39,25.53,25.09,25.09,25.09,24.95,24.37,23.93,23.78,23.64,23.49,23.78,23.78,23.78,23.93,24.37,24.66,24.66,24.66,24.95,25.09,25.09,25.09,25.24,24.95,25.09,24.66,24.37,24.07,24.22,24.22,24.37,24.07,24.22,24.51,24.66,24.37,24.37,24.66,24.8,24.66,25.09,24.95,24.66,24.37,24.8,25.24,24.95,24.8,24.66,24.66,24.66,24.66,24.66,24.8,25.09,25.24,25.24,24.95,24.8,24.66,24.8,24.66,24.8,24.8,24.8,24.22,23.93,23.78,23.64,23.78,23.78,23.49,23.2,23.06,23.06,23.35,23.78,23.64,23.35,23.78,23.49,23.35,23.64,23.93,23.93,23.64,24.07,23.64,23.49,23.64,23.78,23.93,23.93,23.93,23.93,23.78,23.78,23.64,23.78,23.78,23.78,23.64,23.64,23.64,23.35,23.06,22.91,23.06,22.76,22.47,22.33,22.33,22.33,22.47,22.62,22.62,22.62,22.62,22.47,22.62,22.76,22.91,22.91,22.91,22.62,22.04,21.89,21.89,21.89,21.89,21.74,21.6,21.45,21.45,21.45,21.31,21.45,21.31,21.31,21.16,21.31,21.31,21.31,21.45,21.45,22.04,22.04,22.18,22.33,22.33,22.47,22.62,23.06,22.91,23.06,23.2,23.35,23.2,23.06,23.2,23.49,23.2,23.06,22.18,21.6,21.6,21.6,21.74,22.04,22.04,21.74,21.89,22.04,22.04,22.33,22.18,22.33,22.33,22.62,22.76,22.91,22.91,22.76,22.76,22.62,22.76,22.76,22.91,22.91,22.91,22.91,22.62,22.62,22.76,22.76,22.76,22.76,22.91,22.91,22.62,22.33,22.18,22.18,22.33,22.33,22.33,22.33,22.33,22.18,22.33,22.18,22.04,21.89,22.04,22.33,22.47,22.33,22.18,22.18,22.62,23.49,23.2,22.47,22.47,22.47,22.04,21.89,22.33,22.18,22.47,22.18,22.33,22.33,22.47,22.62,22.18,22.04,22.04,22.04,22.33,22.62,22.62,22.47,22.33,22.33,22.62,22.47,22.18,22.47,22.18,23.49,22.47,22.47,22.76,22.62,22.62,22.62,22.62,22.62,22.91,23.06,23.2,23.06,23.2,22.91,22.62,22.62,22.62,22.62,22.47,22.33,22.33,22.33,22.33,22.33,22.18,22.04,22.04,22.18,22.04,21.74,21.89,21.89,21.74,21.74,22.47,22.62,22.91,22.62,22.33,22.62,22.62,22.62,22.76,22.62,22.62,22.91,23.2,23.06,23.06,22.76,22.76,22.76,22.76,22.76,22.91,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.06,23.2,23.2,23.35,23.35,23.35,23.35,23.35,23.35,23.49,23.64,23.64,23.64,23.49,23.35,23.35,23.35,23.35,23.64,23.35,23.06,22.91,22.91,22.91,23.06,23.2,23.35,23.2,22.91,22.91,22.91,22.91,23.06,23.06,23.06,23.06,22.76,23.2,23.06,23.06,23.2,23.06,23.06,23.06,23.06,23.06,22.91,22.76,22.76,22.91,22.91,22.76,22.91,22.91,23.2,23.2,22.91,23.06,23.06,22.76,22.76,22.62,22.76,22.91,23.06,23.2,23.06,23.2,23.35,23.64,23.93,23.93,23.78,23.78,23.64,23.78,23.78,23.78,23.49,23.35,23.49,23.49,23.64,23.64,23.64,23.49,23.64,23.78,23.64,23.64,23.49,23.49,23.49,23.78,23.64,23.78,23.64,23.49,23.49,23.64,23.64,23.64,23.64,23.78,23.78,23.64,23.64,23.93,23.64,23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.93,23.49,23.35,23.35,23.49,23.49,23.49,23.35,23.06,23.35,23.2,23.2,23.35,23.49,23.2,23.2,23.49,23.35,23.35,23.35,23.35,23.35,23.49,23.49,23.49,23.49,23.35,23.06,23.06,23.06,22.91,22.91,22.91,22.76,22.62,22.62,22.47,22.47,22.33,22.76,22.62,22.33,22.33,22.33
-32.15,24.51,24.37,24.07,24.07,24.37,24.37,24.51,24.37,23.78,23.64,23.49,23.49,24.07,24.07,23.78,23.78,24.22,24.07,24.22,24.37,24.22,24.37,24.22,23.93,23.78,23.93,23.93,24.07,23.93,23.78,23.64,23.64,23.64,23.49,23.2,22.91,23.06,23.06,23.06,22.91,22.91,22.91,22.76,22.91,23.35,23.35,23.49,23.35,23.35,23.35,23.49,23.2,23.2,23.35,23.49,23.64,23.64,23.64,23.49,23.2,23.35,23.35,23.49,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.78,23.93,23.78,23.93,24.07,24.07,24.07,24.22,24.22,24.22,24.22,24.22,24.22,24.22,24.37,24.51,24.8,24.95,26.26,24.95,24.51,24.51,24.22,24.8,24.95,24.66,24.95,24.8,25.24,25.09,25.39,25.39,25.24,25.39,24.95,25.09,25.09,25.39,24.66,24.51,24.66,24.8,24.66,24.22,24.07,24.07,23.93,23.93,24.22,24.37,24.37,24.51,24.37,24.8,24.8,24.66,24.37,24.37,24.8,24.66,24.66,24.8,24.66,24.51,24.51,24.51,24.66,24.66,24.95,24.51,24.37,24.51,24.8,24.66,24.66,24.66,24.8,24.66,24.66,24.66,24.37,24.37,24.37,24.37,24.37,24.37,24.37,24.37,24.22,24.37,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.51,24.66,24.8,24.8,24.8,24.51,24.37,24.37,24.22,24.37,24.37,24.37,24.37,24.37,24.51,24.37,24.51,24.51,24.51,24.51,24.51,24.37,24.22,24.37,24.22,24.22,24.37,24.37,24.37,24.22,24.22,24.37,24.37,24.07,24.22,24.07,23.93,24.07,24.07,24.07,24.07,24.07,24.07,23.93,24.07,24.22,24.22,24.22,24.22,24.22,24.22,24.22,24.22,24.22,24.07,24.07,24.07,24.07,24.07,24.22,24.07,23.93,24.07,23.93,24.07,24.07,24.07,24.22,24.07,23.93,23.93,23.64,23.64,23.64,23.64,23.93,23.93,23.93,23.78,23.93,23.78,23.64,23.64,23.64,23.64,23.64,23.64,23.78,23.78,23.78,23.64,23.49,23.49,23.49,23.49,23.35,23.49,23.49,23.64,23.78,23.64,23.64,23.64,23.78,23.78,23.35,23.2,22.91,22.62,22.62,22.47,22.47,22.47,22.62,22.62,22.76,22.91,22.76,22.76,22.91,22.91,22.91,22.91,22.91,23.06,23.06,23.2,23.2,23.06,23.2,23.2,22.91,22.91,22.76,22.91,22.76,23.06,23.49,23.49,23.35,23.2,23.06,22.91,22.76,22.91,22.76,22.76,22.62,22.62,22.76,22.76,22.76,22.76,22.62,22.62,22.62,22.47,22.62,22.47,22.47,22.33,22.47,22.47,22.33,22.18,21.89,22.04,22.18,22.62,22.33,22.33,22.91,22.91,22.91,22.91,22.62,22.33,22.18,22.47,22.33,22.33,22.18,22.47,22.47,22.47,22.33,22.91,23.35,22.47,22.18,22.18,22.76,22.76,22.62,22.47,22.47,22.62,22.47,22.47,22.18,22.33,22.18,22.04,22.18,22.18,22.04,21.89,21.74,21.74,21.89,21.74,21.45,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.74,21.74,21.74,21.74,21.74,21.74,21.6,21.74,21.74,21.6,21.6,21.6,21.6,21.74,21.89,21.6,21.74,21.74,21.74,22.04,22.33,21.89,21.74,21.74,21.89,21.45,21.74,21.31,21.31,21.31,21.16,21.31,21.16,20.87,20.87,21.02,21.02,21.16,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,21.02,20.72,20.87,21.02,21.02,21.02,21.02,21.31,21.45,21.31,21.31,21.31,21.16,21.31,21.45,21.6,21.45,21.31,21.31,21.16,21.31,21.31,21.16,21.16,21.16,21.02,21.16,21.16,21.16,21.31,21.16,21.31,21.45,21.31,21.31,21.45,21.31,21.16,20.87,21.31,21.31,21.45,21.45,21.45,21.6,21.6,21.6,21.6,21.6,21.31,21.31,21.16,21.02,21.02,21.02,20.87,20.72,20.72,20.87,20.87,20.87,21.02,21.02,21.02,21.02,21.16,21.16,21.16,21.02,20.87,20.43,19.85,19.7,19.85,19.56,19.27,19.41,19.12,18.83,18.54,18.39,18.39,18.39,17.81,17.67,17.37,17.08,16.65,16.79,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,23.06,23.64,23.64,24.07,24.37,24.66,24.95,24.8,24.37,23.93,24.22,24.07,24.95,25.39,25.39,25.39,25.53,25.24,24.66,24.95,25.09,24.95,24.66,23.93,24.37,24.51,24.95,25.09,24.95,25.09,25.09,25.39,25.82,25.24,25.09,24.8,24.66,24.51,23.93,23.64,23.78,23.49,23.49,23.64,23.64,23.78,23.93,24.22,24.95,24.95,24.51,24.37,24.8,25.24,25.24,25.09,25.09,25.24,24.8,24.22,23.78,23.49,23.2,23.93,23.93,23.93,24.22,24.66,24.22,24.07,24.66,24.66,24.37,25.39,25.24,25.09,24.8,24.66,25.39,25.39,25.09,24.95,24.8,25.09,24.66,24.22,24.22,24.66,25.09,25.09,25.24,25.09,24.66,24.8,24.8,24.51,24.8,24.66,24.22,24.07,23.93,23.78,23.78,23.78,23.49,23.35,23.35,23.35,22.91,23.64,24.07,23.64,23.49,23.64,23.64,23.64,23.78,23.93,23.93,23.93,23.64,23.64,23.93,23.78,23.78,23.93,23.93,23.93,23.78,23.78,23.78,23.93,23.93,23.78,23.78,23.64,23.64,23.49,22.62,22.62,22.62,22.62,22.47,22.33,22.33,22.33,22.47,22.47,22.47,22.47,22.47,22.47,22.76,22.91,22.91,22.91,22.91,22.76,22.33,22.33,22.04,22.04,21.89,21.89,21.45,21.31,21.02,21.16,21.16,21.31,21.16,21.16,21.02,21.16,21.31,21.31,21.31,21.31,21.89,22.04,22.04,22.18,22.18,22.04,22.04,22.76,22.91,23.06,23.06,23.06,22.91,22.91,22.91,23.35,23.2,22.91,21.89,21.6,21.6,21.89,21.89,21.89,22.18,21.89,21.89,22.33,22.33,22.47,22.47,22.47,22.47,22.47,22.47,22.91,22.76,22.76,22.76,22.76,22.76,22.62,22.76,22.62,22.62,22.62,22.62,22.47,22.47,22.47,22.47,22.62,22.62,22.62,22.33,22.04,22.18,22.18,22.33,22.47,22.33,22.33,22.47,22.33,22.33,22.18,22.18,22.04,22.04,21.89,21.6,21.89,21.89,21.89,22.18,22.62,22.62,22.76,22.33,22.33,22.18,22.04,22.18,22.18,22.04,21.74,22.04,22.18,22.33,22.18,21.89,21.74,21.89,22.18,22.76,22.47,22.62,22.62,22.62,22.47,22.62,22.47,22.18,22.47,22.47,22.33,22.47,22.47,22.76,22.47,22.62,22.76,22.62,22.62,22.91,23.06,23.06,23.06,22.91,22.76,22.62,22.33,22.33,22.47,22.62,22.47,22.33,22.33,22.33,22.18,22.33,22.18,22.18,22.18,22.04,21.89,21.89,21.74,21.6,21.74,22.04,22.18,22.62,22.47,22.62,22.91,22.91,22.76,22.91,22.76,22.91,22.91,23.06,23.2,23.35,22.91,22.62,22.76,22.76,22.76,22.91,22.91,22.91,22.91,22.91,23.06,23.06,23.06,23.06,23.06,23.06,23.2,23.35,23.35,23.2,23.2,23.2,23.35,23.35,23.2,23.2,23.35,23.49,23.49,23.49,23.49,23.49,23.35,23.35,23.49,23.35,23.06,22.91,22.91,23.06,22.91,22.91,22.91,23.06,23.2,22.76,22.62,22.76,22.91,22.91,23.06,23.06,23.2,23.35,23.06,22.91,22.91,23.06,23.06,23.06,23.06,23.06,23.06,22.91,22.76,22.62,22.62,22.76,22.91,22.91,22.76,22.91,22.76,22.91,23.06,23.06,22.76,22.91,22.76,22.62,22.91,23.06,23.2,23.06,23.2,23.2,23.35,23.78,23.93,23.64,23.64,23.49,23.64,23.78,23.64,23.64,23.49,23.64,23.64,23.64,23.78,23.78,23.49,23.49,23.64,23.64,23.35,23.2,23.64,23.78,23.78,23.78,23.93,23.78,23.49,23.64,23.64,23.78,23.64,23.49,23.78,23.64,23.49,23.93,24.07,23.49,23.49,23.78,23.64,23.78,23.78,23.78,23.78,23.64,23.64,23.35,23.49,23.49,23.64,23.49,23.35,23.2,23.2,23.2,23.49,23.2,23.35,23.78,23.78,23.78,23.64,23.49,23.35,23.35,23.49,23.49,23.49,23.64,23.35,23.35,23.2,23.06,23.2,23.2,23.2,22.91,22.91,22.76,22.62,22.47,22.47,22.33,22.18,22.18,22.47,22.47,22.33,22.33
